Timestamp	Category	data 1	data 2	data 3	data 4	data 5
2016-09-15 17:03:42.0066	WARN	ELAI activated.
2016-09-15 17:10:29.9624	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT1.8351835S","score":{"scaled":0.26638322318767105},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.63077461719512939}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:29.9624	INFO	sent Pull request
2016-09-15 17:10:30.3744	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":true,"helpingLevel":0.5}
2016-09-15 17:10:32.9627	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.9872987S","score":{"scaled":0.40632275531406209},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.65071439743041992}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:32.9627	INFO	sent Pull request
2016-09-15 17:10:33.3587	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:35.9630	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:35.9630	INFO	sent Pull request
2016-09-15 17:10:36.3740	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:38.9633	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT14.3794378S","score":{"scaled":0.51036030966605161},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.70051103830337524}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:38.9643	INFO	sent Pull request
2016-09-15 17:10:39.3763	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:41.9646	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT1.7671767S","score":{"scaled":0.63760665212024192},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.75734549760818481}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:41.9666	INFO	sent Pull request
2016-09-15 17:10:42.3606	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:44.9659	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.1512151S","score":{"scaled":0.15405834670236085},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.8225361704826355}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:44.9659	INFO	sent Pull request
2016-09-15 17:10:45.3639	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:47.9672	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT4.8544854S","score":{"scaled":0.65052244925999125},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.83151048421859741}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:47.9682	INFO	sent Pull request
2016-09-15 17:10:48.3772	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:50.9675	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.520252S","score":{"scaled":0.16364602881014895},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.89461046457290649}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:50.9675	INFO	sent Pull request
2016-09-15 17:10:51.3705	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:53.9678	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT1.90019S","score":{"scaled":-0.18183992436529781},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.89920663833618164}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:53.9678	INFO	sent Pull request
2016-09-15 17:10:54.3598	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:56.9681	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.5022502S","score":{"scaled":0.23702426024188361},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.86527925729751587}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:56.9681	INFO	sent Pull request
2016-09-15 17:10:57.3701	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:10:59.9684	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:10:59.9684	INFO	sent Pull request
2016-09-15 17:11:00.3614	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:11:02.9707	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:11:02.9717	INFO	sent Pull request
2016-09-15 17:11:03.3637	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:11:05.9710	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:11:05.9710	INFO	sent Pull request
2016-09-15 17:11:06.3770	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:11:08.9713	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:11:08.9713	INFO	sent Pull request
2016-09-15 17:11:09.3733	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:11:11.9716	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:11:11.9716	INFO	sent Pull request
2016-09-15 17:11:12.3576	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:11:14.9719	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:11:14.9729	INFO	sent Pull request
2016-09-15 17:11:15.3719	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:11:17.9722	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
